Customer ID,Age,Gender,Location,Annual Income,Total_Spent,Total_Purchases,Avg_Purchase_Value,Purchase History,Browsing History,Product Reviews,Time on Site
1525,18,Other,City K,35058,176.55,1,176.55,"[{""Date"": ""2022-11-12"", ""Category"": ""Electronics"", ""Price"": 176.55}]","[{""Timestamp"": ""2022-11-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-21T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.2, ""Review"": ""Very good electronics. Happy with purchase.""}]}",17.4
1526,20,Female,City I,44943,653.85,2,326.92,"[{""Date"": ""2022-09-10"", ""Category"": ""Electronics"", ""Price"": 360.1}, {""Date"": ""2022-01-20"", ""Category"": ""Electronics"", ""Price"": 293.75}]","[{""Timestamp"": ""2022-01-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-11T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-22T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.2, ""Review"": ""Very good electronics. Happy with purchase.""}, {""Product"": ""Electronics"", ""Rating"": 2.7, ""Review"": ""Disappointed with this electronics.""}]}",20.5
1527,40,Other,City B,57798,215.73,3,71.91,"[{""Date"": ""2022-10-05"", ""Category"": ""Sports & Outdoors"", ""Price"": 45.49}, {""Date"": ""2022-06-25"", ""Category"": ""Clothing"", ""Price"": 98.79}, {""Date"": ""2022-05-18"", ""Category"": ""Home & Garden"", ""Price"": 71.45}]","[{""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-05-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-20T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 4.1, ""Review"": ""Very good sports & outdoors. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 4.8, ""Review"": ""Excellent clothing! Highly recommend.""}]}",71.8
1528,43,Other,City J,39958,102.74,3,34.25,"[{""Date"": ""2022-07-09"", ""Category"": ""Clothing"", ""Price"": 20.45}, {""Date"": ""2022-09-16"", ""Category"": ""Sports & Outdoors"", ""Price"": 34.13}, {""Date"": ""2022-12-30"", ""Category"": ""Clothing"", ""Price"": 48.16}]","[{""Timestamp"": ""2022-07-19T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2023-01-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 4.7, ""Review"": ""Excellent sports & outdoors! Highly recommend.""}]}",64.4
1529,29,Male,City B,21609,83.89,2,41.94,"[{""Date"": ""2022-04-18"", ""Category"": ""Clothing"", ""Price"": 45.03}, {""Date"": ""2022-02-15"", ""Category"": ""Clothing"", ""Price"": 38.86}]","[{""Timestamp"": ""2022-04-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Clothing""}]",,26.8
1530,47,Male,City D,48663,402.71,3,134.24,"[{""Date"": ""2022-08-18"", ""Category"": ""Electronics"", ""Price"": 318.08}, {""Date"": ""2022-01-24"", ""Category"": ""Clothing"", ""Price"": 12.61}, {""Date"": ""2022-11-14"", ""Category"": ""Home & Garden"", ""Price"": 72.02}]","[{""Timestamp"": ""2022-11-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-27T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-23T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.5, ""Review"": ""Excellent home & garden! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 4.3, ""Review"": ""Very good clothing. Happy with purchase.""}, {""Product"": ""Electronics"", ""Rating"": 4.8, ""Review"": ""Excellent electronics! Highly recommend.""}]}",60.0
1531,20,Male,City C,22444,431.12,2,215.56,"[{""Date"": ""2022-10-13"", ""Category"": ""Electronics"", ""Price"": 274.09}, {""Date"": ""2022-08-08"", ""Category"": ""Electronics"", ""Price"": 157.03}]","[{""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-06T00:00:00Z"", ""Product Category"": ""Electronics""}]",,15.0
1532,39,Female,City F,44668,307.02,2,153.51,"[{""Date"": ""2022-06-12"", ""Category"": ""Electronics"", ""Price"": 292.49}, {""Date"": ""2022-11-11"", ""Category"": ""Books"", ""Price"": 14.53}]","[{""Timestamp"": ""2022-06-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-04T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-11-11T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-09T00:00:00Z"", ""Product Category"": ""Electronics""}]",,35.3
1533,25,Female,City B,28906,27.59,1,27.59,"[{""Date"": ""2022-06-15"", ""Category"": ""Beauty & Health"", ""Price"": 27.59}]","[{""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.7, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",39.2
1534,32,Female,City K,30642,148.99,2,74.5,"[{""Date"": ""2022-05-30"", ""Category"": ""Clothing"", ""Price"": 69.7}, {""Date"": ""2022-03-18"", ""Category"": ""Clothing"", ""Price"": 79.29}]","[{""Timestamp"": ""2022-03-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-24T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 2.9, ""Review"": ""Disappointed with this clothing.""}]}",45.5
1535,40,Other,City E,26140,119.97,2,59.98,"[{""Date"": ""2022-01-31"", ""Category"": ""Beauty & Health"", ""Price"": 29.54}, {""Date"": ""2022-01-05"", ""Category"": ""Clothing"", ""Price"": 90.43}]","[{""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 5, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",15.0
1536,29,Female,City H,38537,241.76,2,120.88,"[{""Date"": ""2022-05-14"", ""Category"": ""Books"", ""Price"": 27.81}, {""Date"": ""2022-07-05"", ""Category"": ""Electronics"", ""Price"": 213.95}]","[{""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-26T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-28T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-18T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-07-01T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.5, ""Review"": ""Decent books. Met expectations.""}]}",63.8
1537,35,Female,City C,32853,299.75,2,149.88,"[{""Date"": ""2022-10-23"", ""Category"": ""Home & Garden"", ""Price"": 198.68}, {""Date"": ""2022-11-11"", ""Category"": ""Electronics"", ""Price"": 101.07}]","[{""Timestamp"": ""2022-10-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-23T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-23T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Electronics""}]",,44.4
1538,52,Female,City D,39808,304.58,3,101.53,"[{""Date"": ""2022-07-21"", ""Category"": ""Home & Garden"", ""Price"": 74.32}, {""Date"": ""2022-01-11"", ""Category"": ""Beauty & Health"", ""Price"": 43.58}, {""Date"": ""2022-05-14"", ""Category"": ""Home & Garden"", ""Price"": 186.68}]","[{""Timestamp"": ""2022-01-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-07T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-01-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.9, ""Review"": ""Excellent beauty & health! Highly recommend.""}]}",72.6
1539,33,Other,City H,21515,295.5,1,295.5,"[{""Date"": ""2022-12-18"", ""Category"": ""Electronics"", ""Price"": 295.5}]","[{""Timestamp"": ""2022-12-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-09T00:00:00Z"", ""Product Category"": ""Electronics""}]",,15.0
1540,50,Male,City G,49807,307.22,3,102.41,"[{""Date"": ""2022-10-21"", ""Category"": ""Home & Garden"", ""Price"": 191.85}, {""Date"": ""2022-10-21"", ""Category"": ""Home & Garden"", ""Price"": 83.47}, {""Date"": ""2022-08-24"", ""Category"": ""Home & Garden"", ""Price"": 31.9}]","[{""Timestamp"": ""2022-10-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.7, ""Review"": ""Excellent home & garden! Highly recommend.""}, {""Product"": ""Home & Garden"", ""Rating"": 3.2, ""Review"": ""Decent home & garden. Met expectations.""}]}",42.2
1541,26,Male,City J,48275,345.51,3,115.17,"[{""Date"": ""2022-01-03"", ""Category"": ""Sports & Outdoors"", ""Price"": 93.86}, {""Date"": ""2022-08-29"", ""Category"": ""Clothing"", ""Price"": 19.18}, {""Date"": ""2022-12-18"", ""Category"": ""Electronics"", ""Price"": 232.47}]","[{""Timestamp"": ""2022-12-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-30T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.9, ""Review"": ""Excellent electronics! Highly recommend.""}]}",48.1
1542,46,Other,City K,63362,84.42,3,28.14,"[{""Date"": ""2022-02-27"", ""Category"": ""Clothing"", ""Price"": 51.64}, {""Date"": ""2022-02-23"", ""Category"": ""Beauty & Health"", ""Price"": 16.78}, {""Date"": ""2022-04-03"", ""Category"": ""Clothing"", ""Price"": 16.0}]","[{""Timestamp"": ""2022-03-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-30T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-24T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-28T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 5, ""Review"": ""Excellent beauty & health! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 3.0, ""Review"": ""Decent clothing. Met expectations.""}]}",84.7
1543,57,Male,City J,51486,378.1,3,126.03,"[{""Date"": ""2022-07-07"", ""Category"": ""Clothing"", ""Price"": 110.76}, {""Date"": ""2022-06-29"", ""Category"": ""Clothing"", ""Price"": 83.41}, {""Date"": ""2022-02-03"", ""Category"": ""Home & Garden"", ""Price"": 183.93}]","[{""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-28T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-21T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-06-27T00:00:00Z"", ""Product Category"": ""Clothing""}]",,94.7
1544,18,Female,City B,21899,52.64,1,52.64,"[{""Date"": ""2022-03-24"", ""Category"": ""Clothing"", ""Price"": 52.64}]","[{""Timestamp"": ""2022-03-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-21T00:00:00Z"", ""Product Category"": ""Electronics""}]",,25.8
1545,30,Male,City D,39027,571.6,2,285.8,"[{""Date"": ""2022-01-09"", ""Category"": ""Electronics"", ""Price"": 231.59}, {""Date"": ""2022-07-27"", ""Category"": ""Electronics"", ""Price"": 340.01}]","[{""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-31T00:00:00Z"", ""Product Category"": ""Electronics""}]",,37.3
1546,46,Other,City B,36504,211.0,2,105.5,"[{""Date"": ""2022-01-14"", ""Category"": ""Clothing"", ""Price"": 86.76}, {""Date"": ""2022-07-31"", ""Category"": ""Home & Garden"", ""Price"": 124.24}]","[{""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.0, ""Review"": ""Very good clothing. Happy with purchase.""}]}",29.6
1547,37,Other,City B,42790,67.84,3,22.61,"[{""Date"": ""2022-12-27"", ""Category"": ""Home & Garden"", ""Price"": 29.96}, {""Date"": ""2022-02-13"", ""Category"": ""Beauty & Health"", ""Price"": 19.81}, {""Date"": ""2022-01-22"", ""Category"": ""Books"", ""Price"": 18.07}]","[{""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 5, ""Review"": ""Excellent books! Highly recommend.""}, {""Product"": ""Beauty & Health"", ""Rating"": 3.2, ""Review"": ""Decent beauty & health. Met expectations.""}, {""Product"": ""Home & Garden"", ""Rating"": 4.5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",67.0
1548,44,Female,City L,53337,264.62,3,88.21,"[{""Date"": ""2022-05-10"", ""Category"": ""Electronics"", ""Price"": 204.18}, {""Date"": ""2022-04-15"", ""Category"": ""Beauty & Health"", ""Price"": 15.57}, {""Date"": ""2022-01-03"", ""Category"": ""Clothing"", ""Price"": 44.87}]","[{""Timestamp"": ""2022-01-05T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-18T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-08T00:00:00Z"", ""Product Category"": ""Electronics""}]",,49.8
1549,32,Female,City G,47471,428.22,3,142.74,"[{""Date"": ""2022-06-09"", ""Category"": ""Clothing"", ""Price"": 106.2}, {""Date"": ""2022-11-17"", ""Category"": ""Books"", ""Price"": 23.94}, {""Date"": ""2022-02-04"", ""Category"": ""Electronics"", ""Price"": 298.08}]","[{""Timestamp"": ""2022-11-25T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-09T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.9, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 2.5, ""Review"": ""Disappointed with this clothing.""}, {""Product"": ""Books"", ""Rating"": 4.8, ""Review"": ""Excellent books! Highly recommend.""}]}",76.4
